--- 2025-12-02_17-00-05 ---
sfang6 3.84417GB
root 1.10687GB
jkim234 1.03706GB
gdm 0.692108GB
kbae2 0.0971413GB
pcp 0.06744GB
polkitd 0.0405579GB
skanumu2 0.0344849GB
colord 0.0133247GB
dbus 0.00752258GB
daemon 0.00675583GB
rpc 0.00537109GB
avahi 0.00535583GB
chrony 0.00513458GB
rtkit 0.00351334GB
dnsmasq 0.00269318GB
libstor+ 0.00191116GB

