--- 2026-04-15_18-00-03 ---
sfang6 5.79146GB
root 1.03093GB
gdm 0.431561GB
pcp 0.063694GB
polkitd 0.0410309GB
kbae2 0.0363998GB
colord 0.0111847GB
dbus 0.00740814GB
daemon 0.00615692GB
avahi 0.00539017GB
rpc 0.00515747GB
chrony 0.00481796GB
rtkit 0.0035553GB
dnsmasq 0.002388GB
libstor+ 0.00177765GB

