--- 2025-11-09_23-00-02 ---
sfang6 3.61435GB
iansari2 1.48778GB
root 0.522907GB
gdm 0.170589GB
kbae2 0.0348053GB
pcp 0.0259132GB
polkitd 0.0158386GB
jhwang24 0.0135803GB
dbus 0.00337219GB
colord 0.0019455GB
chrony 0.00133514GB
daemon 0.00107956GB
avahi 0.000823975GB
rpc 0.000545502GB
dnsmasq 0.000354767GB
rtkit 0.000328064GB
libstor+ 0.000144958GB

