--- 2026-03-24_21-00-02 ---
sfang6 5.76369GB
jkim234 2.01493GB
root 0.855015GB
gdm 0.537235GB
pcp 0.0685349GB
polkitd 0.0355301GB
kbae2 0.0348129GB
colord 0.0120621GB
dbus 0.00757217GB
daemon 0.00651932GB
avahi 0.00564957GB
rpc 0.00524139GB
chrony 0.00432968GB
rtkit 0.00354385GB
dnsmasq 0.00254822GB
libstor+ 0.00179672GB

