--- 2026-01-20_11-00-02 ---
jkim234 2.84119GB
root 1.11725GB
gdm 0.608696GB
pcp 0.0547028GB
polkitd 0.0364723GB
kbae2 0.0351257GB
colord 0.01437GB
dbus 0.00748444GB
daemon 0.0067749GB
avahi 0.00569534GB
rpc 0.00540543GB
chrony 0.00444031GB
rtkit 0.0033989GB
dnsmasq 0.00268555GB
libstor+ 0.00175858GB

