--- 2026-07-21_12-00-01 ---
kbae2 28.2345GB
sfang6 8.92408GB
jhwang24 6.88935GB
rtkit 1.52588e-05GB
libstor+ 1.14441e-05GB
root 0.429237GB
gdm 0.142391GB
pcp 0.0779076GB
iansari2 0.00964737GB
polkitd 0.00675201GB
dbus 0.00331116GB
colord 0.00139999GB
chrony 0.000904083GB
avahi 0.000808716GB
daemon 0.000305176GB
rpc 0GB
dnsmasq 0GB

