--- 2026-05-25_09-00-02 ---
jkim234 49.3184GB
libstor+ 9.15527e-05GB
jhwang24 7.36626GB
root 0.549469GB
gdm 0.149456GB
pcp 0.0415154GB
iansari2 0.0378838GB
kbae2 0.0370369GB
polkitd 0.0277557GB
dbus 0.00506973GB
avahi 0.00208282GB
chrony 0.00206375GB
daemon 0.00103378GB
rtkit 0.000865936GB
rpc 0.000350952GB
colord 0.000209808GB
dnsmasq 0.000110626GB

