--- 2026-05-08_11-00-01 ---
jkim234 47.2072GB
jhwang24 36.8152GB
root 0.932312GB
gdm 0.299213GB
pcp 0.061512GB
kbae2 0.0364075GB
polkitd 0.0290604GB
colord 0.00728226GB
dbus 0.00562668GB
avahi 0.00399017GB
daemon 0.00390625GB
rpc 0.00341415GB
chrony 0.00320053GB
rtkit 0.00257492GB
dnsmasq 0.00162506GB
libstor+ 0.00125885GB

