--- 2026-03-18_20-00-01 ---
sfang6 15.8759GB
root 0.875832GB
gdm 0.604248GB
pcp 0.0469093GB
kbae2 0.035183GB
polkitd 0.029068GB
colord 0.012558GB
dbus 0.00736618GB
daemon 0.00678253GB
rpc 0.00524139GB
avahi 0.00522232GB
chrony 0.00445175GB
rtkit 0.00354385GB
dnsmasq 0.00261307GB
libstor+ 0.00179672GB

