--- 2026-07-19_13-00-02 ---
kbae2 36.5264GB
dnsmasq 9.53674e-05GB
libstor+ 1.14441e-05GB
root 0.360615GB
gdm 0.215168GB
pcp 0.11697GB
iansari2 0.0114555GB
jhwang24 0.0100365GB
polkitd 0.00997543GB
sfang6 0.00978088GB
jkim234 0.00439072GB
dbus 0.00403214GB
colord 0.0027771GB
chrony 0.000831604GB
rtkit 0.000621796GB
avahi 0.000480652GB
daemon 0.000305176GB
rpc 0GB

