--- 2025-11-13_23-00-01 ---
jkim234 7.35433GB
kbae2 5.46064GB
iansari2 4.02166GB
jhwang24 1.52359GB
root 0.766823GB
gdm 0.139507GB
pcp 0.070385GB
polkitd 0.0258179GB
dbus 0.00386047GB
colord 0.00189209GB
avahi 0.00175476GB
chrony 0.00175095GB
daemon 0.00111771GB
rpc 0.000545502GB
dnsmasq 0.000350952GB
rtkit 0.000301361GB
libstor+ 0.000144958GB

