--- 2026-07-22_10-00-01 ---
kbae2 13.5599GB
sfang6 11.3795GB
libstor+ 1.14441e-05GB
root 0.417427GB
gdm 0.135601GB
jhwang24 0.0477829GB
pcp 0.0382957GB
polkitd 0.0101204GB
iansari2 0.00982666GB
dbus 0.00295258GB
colord 0.000835419GB
avahi 0.000556946GB
chrony 0.000545502GB
rtkit 0.000408173GB
dnsmasq 0.000274658GB
daemon 0.000209808GB
rpc 0GB

