--- 2025-10-25_17-00-01 ---
sfang6 12.2307GB
libstor+ 4.95911e-05GB
dnsmasq 1.52588e-05GB
root 0.310917GB
gdm 0.108662GB
kbae2 0.0344162GB
pcp 0.0344124GB
polkitd 0.022377GB
jhwang24 0.00574875GB
gsgatlin 0.00419235GB
dbus 0.00300217GB
avahi 0.000408173GB
daemon 0.00037384GB
chrony 0.000228882GB
rtkit 0.000137329GB
rpc 0.000102997GB
colord 0GB

