--- 2025-10-16_23-00-02 ---
sfang6 8.62984GB
root 0.764404GB
gdm 0.184788GB
pcp 0.0629196GB
kbae2 0.0347214GB
polkitd 0.0295258GB
dbus 0.00482178GB
avahi 0.00374222GB
chrony 0.0027771GB
daemon 0.00256348GB
rtkit 0.00236893GB
rpc 0.00217438GB
dnsmasq 0.00174332GB
libstor+ 0.00166321GB
colord 0.00154114GB

