--- 2025-11-06_20-00-01 ---
sfang6 15.9963GB
jkim234 7.15859GB
kbae2 2.38003GB
iansari2 2.06023GB
root 0.86528GB
gdm 0.45755GB
pcp 0.0757942GB
polkitd 0.0247116GB
colord 0.010231GB
dbus 0.00673294GB
daemon 0.00577545GB
rpc 0.00522614GB
avahi 0.00454712GB
chrony 0.00381088GB
rtkit 0.00338364GB
dnsmasq 0.00233841GB
libstor+ 0.0018692GB

