--- 2025-10-19_12-00-05 ---
sfang6 14.8197GB
root 0.63076GB
gdm 0.182037GB
pcp 0.0425758GB
kbae2 0.0324783GB
polkitd 0.0310631GB
dbus 0.00490189GB
avahi 0.00374222GB
chrony 0.00272369GB
daemon 0.00256348GB
rtkit 0.00236893GB
rpc 0.00217438GB
dnsmasq 0.00174332GB
libstor+ 0.00166321GB
colord 0.00154114GB

