--- 2026-07-26_05-00-01 ---
kbae2 24.624GB
rtkit 9.53674e-05GB
dnsmasq 4.95911e-05GB
sfang6 1.48643GB
libstor+ 1.14441e-05GB
root 0.441574GB
gdm 0.116444GB
pcp 0.0258598GB
jhwang24 0.0252457GB
iansari2 0.010498GB
polkitd 0.00706482GB
dbus 0.00306702GB
colord 0.00075531GB
chrony 0.000610352GB
avahi 0.000549316GB
daemon 0.000209808GB
rpc 0GB

