--- 2026-05-08_03-00-01 ---
jkim234 60.2808GB
sfang6 10.1085GB
jhwang24 10.033GB
root 0.974335GB
gdm 0.308411GB
kbae2 0.0364151GB
pcp 0.0336685GB
polkitd 0.0284729GB
colord 0.00770187GB
dbus 0.00567627GB
daemon 0.00409317GB
avahi 0.00402451GB
rpc 0.00343704GB
chrony 0.00328827GB
rtkit 0.00259399GB
dnsmasq 0.00163269GB
libstor+ 0.00127029GB

