--- 2025-10-09_09-00-07 ---
kbae2 0.807152GB
root 0.60799GB
gdm 0.181091GB
pcp 0.045639GB
jkim234 0.0364876GB
sfang6 0.025547GB
polkitd 0.0174789GB
dbus 0.00482178GB
avahi 0.00373077GB
chrony 0.00272369GB
daemon 0.00256348GB
rtkit 0.00236511GB
rpc 0.00217438GB
dnsmasq 0.00174332GB
libstor+ 0.00166321GB
colord 0.00154114GB

