--- 2026-03-20_10-00-02 ---
jkim234 1.97147GB
root 0.813766GB
gdm 0.537857GB
pcp 0.0526123GB
kbae2 0.0351791GB
polkitd 0.0317535GB
colord 0.0120621GB
dbus 0.00753403GB
daemon 0.00651932GB
rpc 0.00524139GB
avahi 0.00520706GB
chrony 0.00432968GB
rtkit 0.00354385GB
dnsmasq 0.00254822GB
libstor+ 0.00179672GB

