--- 2026-08-19_16-00-01 ---
kbae2 16.3664GB
jkim234 7.58762GB
libstor+ 1.14441e-05GB
root 0.521202GB
gdm 0.14642GB
pcp 0.0542641GB
sfang6 0.0143051GB
polkitd 0.00976562GB
iansari2 0.00904465GB
jhwang24 0.00730515GB
dbus 0.00314713GB
chrony 0.00191879GB
avahi 0.00106049GB
colord 0.000679016GB
rtkit 0.000549316GB
daemon 0.000209808GB
dnsmasq 0.000152588GB
rpc 0GB

