--- 2025-10-06_15-00-03 ---
jkim234 1.92783GB
kbae2 0.979351GB
root 0.583389GB
gdm 0.178806GB
pcp 0.0495796GB
sfang6 0.0361557GB
polkitd 0.0188751GB
dbus 0.00482178GB
avahi 0.00370026GB
chrony 0.00273514GB
daemon 0.00256729GB
rtkit 0.00236511GB
rpc 0.00217438GB
dnsmasq 0.00174332GB
libstor+ 0.00166321GB
colord 0.00154114GB

