--- 2026-07-01_16-00-01 ---
jkim234 31.6521GB
sfang6 14.4857GB
libstor+ 9.15527e-05GB
kbae2 4.62339GB
root 0.597713GB
gdm 0.130341GB
pcp 0.0559082GB
iansari2 0.017971GB
polkitd 0.0171242GB
dbus 0.00413513GB
chrony 0.00195312GB
daemon 0.000999451GB
rtkit 0.000495911GB
avahi 0.000427246GB
rpc 0.000347137GB
colord 0.000209808GB
dnsmasq 0.000106812GB

