--- 2026-03-11_14-00-03 ---
jkim234 2.79624GB
root 1.01308GB
gdm 0.706387GB
pcp 0.0591202GB
polkitd 0.0429955GB
jhwang24 0.039032GB
kbae2 0.0349464GB
colord 0.0129738GB
dbus 0.0080986GB
daemon 0.00696182GB
avahi 0.0057106GB
rpc 0.00531769GB
chrony 0.00439072GB
rtkit 0.003479GB
dnsmasq 0.00270081GB
libstor+ 0.0017662GB

