--- 2026-04-09_14-00-01 ---
sfang6 5.78416GB
root 1.00807GB
gdm 0.431164GB
kbae2 0.101452GB
pcp 0.0630379GB
polkitd 0.0361214GB
colord 0.0111847GB
dbus 0.0072937GB
daemon 0.00615692GB
avahi 0.00539017GB
rpc 0.00515747GB
chrony 0.00481796GB
rtkit 0.0035553GB
dnsmasq 0.002388GB
libstor+ 0.00177765GB

