--- 2026-06-30_06-00-01 ---
sfang6 48.324GB
libstor+ 9.15527e-05GB
kbae2 2.4028GB
jkim234 0.734604GB
root 0.513714GB
gdm 0.122349GB
jhwang24 0.0402527GB
pcp 0.0314293GB
polkitd 0.0176315GB
iansari2 0.0141106GB
dbus 0.00392532GB
chrony 0.00203323GB
avahi 0.000652313GB
daemon 0.000640869GB
rpc 0.000350952GB
rtkit 0.000209808GB
colord 0.000209808GB
dnsmasq 0.000106812GB

