--- 2026-08-10_10-00-01 ---
kbae2 39.0901GB
dnsmasq 4.95911e-05GB
jkim234 1.67332GB
libstor+ 1.14441e-05GB
root 0.56411GB
gdm 0.117294GB
pcp 0.0387383GB
sfang6 0.0175934GB
iansari2 0.0113754GB
polkitd 0.0107155GB
jhwang24 0.00665665GB
dbus 0.00314331GB
avahi 0.00106049GB
colord 0.000740051GB
rtkit 0.00056076GB
chrony 0.000354767GB
daemon 0.000209808GB
rpc 0GB

