--- 2026-07-26_00-00-02 ---
kbae2 20.2747GB
rtkit 9.53674e-05GB
sfang6 6.47015GB
dnsmasq 4.95911e-05GB
libstor+ 1.14441e-05GB
root 0.516514GB
gdm 0.116852GB
pcp 0.0647163GB
jhwang24 0.0253944GB
iansari2 0.00939178GB
polkitd 0.00709534GB
dbus 0.00306702GB
colord 0.000759125GB
chrony 0.000610352GB
avahi 0.000549316GB
daemon 0.000209808GB
rpc 0GB

