--- 2026-07-26_12-00-01 ---
kbae2 42.3725GB
rtkit 9.53674e-05GB
sfang6 7.47101GB
dnsmasq 4.95911e-05GB
libstor+ 1.14441e-05GB
root 0.431572GB
gdm 0.114948GB
pcp 0.0423698GB
jhwang24 0.0252228GB
iansari2 0.0109291GB
polkitd 0.00704193GB
dbus 0.00306702GB
colord 0.00075531GB
chrony 0.000610352GB
avahi 0.000549316GB
daemon 0.000209808GB
rpc 0GB

