--- 2026-08-30_18-00-02 ---
libstor+ 7.62939e-06GB
dnsmasq 4.57764e-05GB
colord 3.8147e-06GB
jkim234 0.659328GB
jhwang24 0.638191GB
root 0.579998GB
gdm 0.14246GB
pcp 0.0516319GB
kbae2 0.0379486GB
iansari2 0.0277328GB
polkitd 0.0252228GB
tgu4 0.0171204GB
sfang6 0.015686GB
dbus 0.00393677GB
chrony 0.00255966GB
daemon 0.000431061GB
avahi 0.000354767GB
rtkit 0.000118256GB
rpc 0GB

