--- 2025-09-18_10-00-02 ---
sfang6 31.6114GB
iansari2 2.76271GB
root 0.524933GB
gdm 0.205505GB
kbae2 0.103619GB
pcp 0.0432014GB
polkitd 0.0143776GB
dbus 0.00495911GB
colord 0.00378036GB
avahi 0.00360489GB
daemon 0.00262451GB
chrony 0.0022583GB
rpc 0.00219727GB
rtkit 0.00198364GB
dnsmasq 0.00179291GB
libstor+ 0.00166702GB

