--- 2026-07-24_01-00-02 ---
sfang6 8.97108GB
dnsmasq 4.95911e-05GB
kbae2 4.91968GB
libstor+ 1.14441e-05GB
jkim234 0.70472GB
root 0.446056GB
gdm 0.115932GB
jhwang24 0.0359535GB
pcp 0.0172005GB
iansari2 0.0108032GB
polkitd 0.00989532GB
dbus 0.00317383GB
chrony 0.000812531GB
colord 0.000770569GB
avahi 0.000556946GB
rtkit 0.000370026GB
daemon 0.000209808GB
rpc 0GB

