--- 2026-07-17_17-00-01 ---
sfang6 22.8835GB
jhwang24 6.05619GB
libstor+ 1.14441e-05GB
gdm 0.701466GB
kbae2 0.510086GB
root 0.429489GB
jkim234 0.1707GB
pcp 0.0450897GB
polkitd 0.0140495GB
colord 0.00716019GB
iansari2 0.00429535GB
dbus 0.0042038GB
avahi 0.00170898GB
chrony 0.00113297GB
daemon 0.000335693GB
rtkit 0.000328064GB
rpc 0GB
dnsmasq 0GB

