--- 2025-11-09_17-00-01 ---
sfang6 6.1926GB
iansari2 2.7175GB
jhwang24 1.87534GB
root 0.887436GB
gdm 0.41967GB
pcp 0.0678749GB
kbae2 0.0349541GB
polkitd 0.0297852GB
colord 0.00988388GB
dbus 0.00642776GB
daemon 0.00576782GB
rpc 0.00522232GB
avahi 0.0038147GB
chrony 0.00379562GB
rtkit 0.00338364GB
dnsmasq 0.00221252GB
libstor+ 0.00186539GB

