--- 2026-03-28_15-00-02 ---
kbae2 17.1534GB
jkim234 2.62622GB
root 0.940792GB
gdm 0.52586GB
pcp 0.0655212GB
polkitd 0.0392151GB
colord 0.0118904GB
dbus 0.00755692GB
daemon 0.00651932GB
avahi 0.00562668GB
rpc 0.00523376GB
chrony 0.00431442GB
rtkit 0.00354385GB
dnsmasq 0.0025444GB
libstor+ 0.00179672GB

