--- 2026-07-14_08-00-02 ---
sfang6 28.9403GB
kbae2 10.5176GB
libstor+ 9.15527e-05GB
root 0.55864GB
jkim234 0.378727GB
gdm 0.138924GB
pcp 0.0365486GB
polkitd 0.0102768GB
iansari2 0.00994492GB
dbus 0.00352097GB
avahi 0.00134659GB
chrony 0.0012207GB
daemon 0.000827789GB
rpc 0.000328064GB
rtkit 0.000198364GB
colord 0.00019455GB
dnsmasq 0.000106812GB

