--- 2025-11-12_23-00-01 ---
sfang6 7.51529GB
jkim234 6.38132GB
iansari2 4.04659GB
root 0.58025GB
gdm 0.139435GB
pcp 0.070858GB
kbae2 0.0347328GB
polkitd 0.0265274GB
jhwang24 0.0114555GB
dbus 0.00386047GB
colord 0.00189209GB
chrony 0.00175095GB
avahi 0.00144958GB
daemon 0.00111771GB
rpc 0.000545502GB
dnsmasq 0.000350952GB
rtkit 0.000301361GB
libstor+ 0.000144958GB

