--- 2025-10-25_11-00-01 ---
libstor+ 4.95911e-05GB
sfang6 4.8325GB
dnsmasq 1.52588e-05GB
root 0.267643GB
gdm 0.0987892GB
kbae2 0.0310707GB
pcp 0.0209732GB
polkitd 0.0105057GB
jhwang24 0.00574875GB
gsgatlin 0.00419235GB
dbus 0.00224686GB
avahi 0.000408173GB
daemon 0.00037384GB
chrony 0.000228882GB
rtkit 0.000137329GB
rpc 0.000102997GB
colord 0GB

