--- 2026-09-06_02-00-02 ---
libstor+ 7.62939e-06GB
jkim234 5.58397GB
dnsmasq 4.57764e-05GB
colord 3.8147e-06GB
kbae2 2.53861GB
root 0.689716GB
jhwang24 0.627666GB
gdm 0.139435GB
polkitd 0.0309067GB
pcp 0.0240936GB
iansari2 0.0220108GB
tgu4 0.0148621GB
sfang6 0.0109711GB
dbus 0.00430679GB
chrony 0.0025177GB
avahi 0.00182724GB
daemon 0.000431061GB
rtkit 0.000225067GB
rpc 0GB

