--- 2026-07-09_04-00-01 ---
sfang6 12.9685GB
libstor+ 9.15527e-05GB
kbae2 3.0428GB
jkim234 2.02093GB
root 0.582447GB
gdm 0.121986GB
pcp 0.0259972GB
iansari2 0.0105553GB
polkitd 0.00556183GB
dbus 0.00359726GB
chrony 0.00152969GB
avahi 0.00136185GB
daemon 0.000839233GB
rpc 0.000335693GB
rtkit 0.000202179GB
colord 0.000198364GB
dnsmasq 0.000106812GB

