--- 2025-10-27_14-00-02 ---
sfang6 6.11237GB
libstor+ 4.95911e-05GB
jkim234 4.47975GB
dnsmasq 1.52588e-05GB
asaito2 1.36507GB
root 0.637962GB
gdm 0.114326GB
pcp 0.0442276GB
kbae2 0.0345879GB
polkitd 0.0260696GB
gsgatlin 0.0165634GB
dbus 0.00315475GB
avahi 0.000396729GB
daemon 0.00037384GB
chrony 0.000228882GB
rtkit 0.000152588GB
rpc 0.000102997GB
colord 0GB

