--- 2026-02-10_22-00-01 ---
sfang6 46.8102GB
root 0.712051GB
gdm 0.243118GB
kbae2 0.0813065GB
pcp 0.0665512GB
polkitd 0.0219345GB
dbus 0.00611877GB
colord 0.00444794GB
chrony 0.00425339GB
avahi 0.00420761GB
daemon 0.00418854GB
rpc 0.00374222GB
rtkit 0.00317764GB
dnsmasq 0.00193024GB
libstor+ 0.00171661GB

