--- 2026-07-28_20-00-01 ---
sfang6 43.2783GB
rtkit 9.53674e-05GB
dnsmasq 4.95911e-05GB
libstor+ 1.14441e-05GB
root 0.546261GB
jkim234 0.320641GB
gdm 0.112919GB
kbae2 0.093502GB
pcp 0.0591888GB
jhwang24 0.0308571GB
polkitd 0.0115891GB
iansari2 0.00896072GB
dbus 0.00318146GB
colord 0.000751495GB
avahi 0.000549316GB
chrony 0.000476837GB
daemon 0.000209808GB
rpc 0GB

