--- 2025-10-14_16-00-05 ---
jkim234 5.12919GB
root 0.641346GB
gdm 0.184711GB
pcp 0.0512352GB
kbae2 0.0343437GB
polkitd 0.0265923GB
dbus 0.00482178GB
avahi 0.00373077GB
chrony 0.00278473GB
daemon 0.00256348GB
rtkit 0.00235748GB
rpc 0.00217438GB
dnsmasq 0.00174332GB
libstor+ 0.00166321GB
colord 0.00154114GB

