--- 2026-07-25_18-00-01 ---
kbae2 36.8626GB
rtkit 9.53674e-05GB
dnsmasq 4.95911e-05GB
sfang6 1.69063GB
libstor+ 1.14441e-05GB
root 0.418472GB
gdm 0.116692GB
pcp 0.0528069GB
jhwang24 0.022583GB
iansari2 0.00838852GB
polkitd 0.00711441GB
dbus 0.00306702GB
colord 0.000759125GB
chrony 0.000610352GB
avahi 0.000549316GB
daemon 0.000209808GB
rpc 0GB

