--- 2026-05-15_04-00-03 ---
jkim234 64.3035GB
jhwang24 2.76472GB
root 0.972172GB
gdm 0.304817GB
kbae2 0.0364876GB
polkitd 0.0322266GB
pcp 0.0318527GB
colord 0.0071907GB
dbus 0.00561905GB
avahi 0.00398254GB
daemon 0.00390244GB
rpc 0.00340652GB
chrony 0.00320435GB
rtkit 0.00257111GB
dnsmasq 0.00162506GB
libstor+ 0.00125885GB

