--- 2026-07-10_10-00-02 ---
kbae2 44.0703GB
libstor+ 9.15527e-05GB
sfang6 4.68758GB
jkim234 0.972107GB
root 0.550175GB
gdm 0.141857GB
pcp 0.0388565GB
polkitd 0.0089035GB
iansari2 0.00880051GB
dbus 0.00349808GB
avahi 0.00134659GB
chrony 0.00123215GB
daemon 0.000835419GB
rpc 0.000335693GB
rtkit 0.000198364GB
colord 0.000198364GB
dnsmasq 0.000106812GB

