--- 2025-11-05_11-00-02 ---
jkim234 5.51044GB
iansari2 2.81054GB
root 0.919022GB
gdm 0.691246GB
pcp 0.0576591GB
kbae2 0.0352516GB
polkitd 0.030777GB
colord 0.013195GB
dbus 0.00736237GB
daemon 0.00686264GB
rpc 0.00537109GB
avahi 0.00494385GB
chrony 0.0043869GB
rtkit 0.00341797GB
dnsmasq 0.00260925GB
libstor+ 0.0018692GB

