--- 2025-10-17_11-00-02 ---
sfang6 17.1174GB
root 0.708992GB
gdm 0.184166GB
pcp 0.0434303GB
kbae2 0.0344124GB
polkitd 0.0303307GB
dbus 0.00483322GB
avahi 0.00374222GB
chrony 0.0027771GB
daemon 0.00256348GB
rtkit 0.00236893GB
rpc 0.00217438GB
dnsmasq 0.00174332GB
libstor+ 0.00166321GB
colord 0.00154114GB

