--- 2026-03-11_17-00-02 ---
jkim234 2.79672GB
root 1.01453GB
gdm 0.706577GB
pcp 0.0648575GB
polkitd 0.0431213GB
jhwang24 0.039032GB
kbae2 0.0349579GB
colord 0.0129738GB
dbus 0.0080986GB
daemon 0.00696182GB
avahi 0.0057106GB
rpc 0.00531769GB
chrony 0.00439072GB
rtkit 0.003479GB
dnsmasq 0.00270081GB
libstor+ 0.0017662GB

