--- 2026-03-20_20-00-02 ---
jkim234 1.98953GB
root 0.839333GB
gdm 0.537746GB
kbae2 0.103977GB
pcp 0.0695GB
polkitd 0.0322571GB
colord 0.0120621GB
dbus 0.00753403GB
daemon 0.00651932GB
rpc 0.00524139GB
avahi 0.00520325GB
chrony 0.00432968GB
rtkit 0.00354385GB
dnsmasq 0.00254822GB
libstor+ 0.00179672GB

