--- 2025-11-12_07-00-05 ---
sfang6 10.1662GB
iansari2 4.60981GB
jkim234 3.84137GB
root 0.531376GB
gdm 0.140713GB
pcp 0.0362167GB
kbae2 0.0348167GB
polkitd 0.0255928GB
jhwang24 0.011528GB
dbus 0.00390244GB
colord 0.0018959GB
chrony 0.00175095GB
avahi 0.00144958GB
daemon 0.00111771GB
rpc 0.000545502GB
dnsmasq 0.000350952GB
rtkit 0.000301361GB
libstor+ 0.000144958GB

