--- 2025-11-13_15-00-01 ---
jkim234 7.34399GB
iansari2 4.11568GB
root 0.570847GB
gdm 0.13953GB
pcp 0.0543747GB
kbae2 0.0352058GB
polkitd 0.0256157GB
jhwang24 0.0114517GB
dbus 0.00386047GB
colord 0.00189209GB
chrony 0.00175095GB
avahi 0.00144958GB
daemon 0.00111771GB
rpc 0.000545502GB
dnsmasq 0.000350952GB
rtkit 0.000301361GB
libstor+ 0.000144958GB

