--- 2026-01-19_12-00-02 ---
jkim234 3.11376GB
root 1.11573GB
gdm 0.690536GB
pcp 0.0572548GB
sfang6 0.0499496GB
polkitd 0.0375633GB
kbae2 0.0355186GB
colord 0.014801GB
dbus 0.00749969GB
daemon 0.0067749GB
avahi 0.00569534GB
rpc 0.00540543GB
chrony 0.00444031GB
rtkit 0.0033989GB
dnsmasq 0.00271225GB
libstor+ 0.00175858GB

