--- 2026-09-01_18-00-01 ---
libstor+ 7.62939e-06GB
dnsmasq 4.57764e-05GB
colord 3.8147e-06GB
jkim234 0.673477GB
jhwang24 0.638458GB
root 0.604702GB
gdm 0.143337GB
pcp 0.0539894GB
kbae2 0.0385132GB
polkitd 0.0299835GB
iansari2 0.027874GB
tgu4 0.0171509GB
sfang6 0.01577GB
dbus 0.00393677GB
chrony 0.00255966GB
avahi 0.00182724GB
daemon 0.000431061GB
rtkit 0.000225067GB
rpc 0GB

