--- 2026-07-08_19-00-01 ---
kbae2 17.8434GB
libstor+ 9.15527e-05GB
jkim234 3.3492GB
root 0.550911GB
gdm 0.122066GB
pcp 0.0572739GB
iansari2 0.0149498GB
sfang6 0.00778961GB
polkitd 0.00561523GB
dbus 0.00360107GB
chrony 0.0015831GB
avahi 0.00130081GB
daemon 0.000843048GB
rpc 0.000339508GB
rtkit 0.000202179GB
colord 0.000202179GB
dnsmasq 0.000106812GB

