--- 2025-10-28_00-00-06 ---
libstor+ 4.95911e-05GB
iansari2 4.71532GB
dnsmasq 1.52588e-05GB
root 0.626755GB
gdm 0.115211GB
pcp 0.0602531GB
sfang6 0.037262GB
kbae2 0.0345154GB
polkitd 0.0270386GB
gsgatlin 0.016304GB
dbus 0.00319672GB
avahi 0.00133896GB
daemon 0.00037384GB
chrony 0.000228882GB
rtkit 0.000152588GB
rpc 0.000102997GB
colord 0GB

