--- 2025-11-13_18-00-01 ---
jkim234 7.35818GB
kbae2 5.34491GB
iansari2 3.96365GB
root 0.735428GB
gdm 0.139507GB
pcp 0.0596695GB
polkitd 0.0258102GB
jhwang24 0.0114479GB
dbus 0.00386047GB
colord 0.00189209GB
chrony 0.00175095GB
avahi 0.00144958GB
daemon 0.00111771GB
rpc 0.000545502GB
dnsmasq 0.000350952GB
rtkit 0.000301361GB
libstor+ 0.000144958GB

