--- 2026-08-18_17-00-01 ---
kbae2 53.1549GB
jkim234 3.87868GB
libstor+ 1.14441e-05GB
root 0.496841GB
gdm 0.145432GB
pcp 0.0574226GB
sfang6 0.0110817GB
polkitd 0.00984955GB
iansari2 0.00869751GB
jhwang24 0.00411606GB
dbus 0.00314713GB
chrony 0.00192261GB
avahi 0.00106049GB
colord 0.000679016GB
rtkit 0.000549316GB
daemon 0.000209808GB
dnsmasq 0.000152588GB
rpc 0GB

