--- 2025-10-25_05-00-07 ---
libstor+ 4.95911e-05GB
dnsmasq 1.52588e-05GB
root 0.359322GB
gdm 0.122814GB
kbae2 0.0345993GB
pcp 0.0248108GB
polkitd 0.0181313GB
jhwang24 0.00722122GB
gsgatlin 0.00654221GB
dbus 0.00357056GB
avahi 0.00127411GB
chrony 0.00082016GB
daemon 0.00019455GB
rtkit 0.000144958GB
rpc 0.000125885GB
colord 0GB

