--- 2026-01-18_18-00-02 ---
jkim234 3.10367GB
root 1.10456GB
gdm 0.690517GB
pcp 0.0663834GB
polkitd 0.0427361GB
kbae2 0.0353127GB
colord 0.014801GB
dbus 0.00749969GB
daemon 0.0067749GB
avahi 0.00569534GB
rpc 0.00540543GB
chrony 0.00444031GB
rtkit 0.0033989GB
dnsmasq 0.00271225GB
libstor+ 0.00175858GB

