--- 2025-10-02_01-00-08 ---
jkim234 35.1885GB
jhwang24 11.3801GB
kbae2 1.23717GB
root 0.580944GB
gdm 0.184799GB
sfang6 0.032444GB
pcp 0.0218887GB
polkitd 0.0200462GB
dbus 0.00505829GB
avahi 0.00378036GB
colord 0.00362396GB
chrony 0.00279236GB
daemon 0.00257111GB
rtkit 0.00237274GB
rpc 0.00217819GB
dnsmasq 0.00178909GB
libstor+ 0.00166321GB

