--- 2025-11-14_03-00-01 ---
jkim234 7.34708GB
jhwang24 5.93929GB
kbae2 5.55477GB
iansari2 3.78545GB
root 0.765499GB
gdm 0.13813GB
pcp 0.0295486GB
polkitd 0.0255928GB
dbus 0.00386047GB
colord 0.00189209GB
avahi 0.00175476GB
chrony 0.00175095GB
daemon 0.00111771GB
rpc 0.000545502GB
dnsmasq 0.000350952GB
rtkit 0.000301361GB
libstor+ 0.000144958GB

