--- 2025-10-17_13-00-01 ---
sfang6 12.1573GB
root 0.692867GB
gdm 0.183872GB
pcp 0.0468254GB
kbae2 0.0317993GB
polkitd 0.0304146GB
dbus 0.00483322GB
avahi 0.00374222GB
chrony 0.0027771GB
daemon 0.00256348GB
rtkit 0.00236893GB
rpc 0.00217438GB
dnsmasq 0.00174332GB
libstor+ 0.00166321GB
colord 0.00154114GB

